R2 p
ENSG00000173020 0.00214512856198684 0.75721572710238
ENSG00000164037 0.0021362960258933 0.7577009042352
ENSG00000155957 0.00213565346342385 0.757736243331538
ENSG00000175938 0.00213184893083558 0.757945600777409
ENSG00000125895 0.00213110181843682 0.757986737153249
ENSG00000164885 0.00212930548092023 0.758085676611848
ENSG00000136628 0.00212519379183327 0.758312313644226
ENSG00000146243 0.0021219019988282 0.758493930412332
ENSG00000105641 0.00211871504118673 0.75866990968837
ENSG00000170632 0.00211723845956303 0.758751493393123
ENSG00000028839 0.00211697915992472 0.758765823353642
ENSG00000187790 0.0021152090068475 0.758863674859906
ENSG00000034063 0.00211409272591008 0.758925404230204
ENSG00000186615 0.00211321240979171 0.758974097492095
ENSG00000177613 0.00211199347740323 0.759041539037844
ENSG00000164081 0.00211092892875377 0.75910045615408
ENSG00000204390 0.00210446232863382 0.759458696872169
ENSG00000106344 0.00210186910094808 0.759602526734153
ENSG00000163125 0.00210150182521067 0.759622905006837
ENSG00000196747 0.00209210474227046 0.760144963514731
ENSG00000204954 0.00209162591663271 0.760171599048951
ENSG00000123091 0.00208762464063765 0.760394307240271
ENSG00000163888 0.00208523380337969 0.760527490594014
ENSG00000206530 0.0020847124896799 0.760556541807074
ENSG00000112234 0.00208250256154174 0.760679738302185
ENSG00000145982 0.00208214733420169 0.760699547745777
ENSG00000137040 0.00208116876899346 0.760754127485829
ENSG00000177764 0.00207712223480585 0.760979972610906
ENSG00000109920 0.00207657475348927 0.761010547034779
ENSG00000120798 0.00207217365747317 0.761256488578168
ENSG00000102935 0.0020720683924059 0.761262374470773
ENSG00000104904 0.00207000312090758 0.761377887012957
ENSG00000222011 0.00206937825140253 0.761412848908365
ENSG00000108349 0.00206642712495389 0.761578044285
ENSG00000158669 0.00206153732722813 0.761852043785193
ENSG00000158411 0.00205985106464412 0.76194661543738
ENSG00000148396 0.00205615488502128 0.76215405798309
ENSG00000119283 0.00204919324025655 0.762545321725701
ENSG00000179335 0.00204896114648781 0.762558378489665
ENSG00000204248 0.00204774154504801 0.762627002126604
ENSG00000091513 0.00204688861738948 0.7626750072485
ENSG00000152443 0.00204313421183819 0.762886445051335
ENSG00000125257 0.00203853808683043 0.763145574144577
ENSG00000048649 0.00202924223410065 0.763670646454923
ENSG00000106144 0.00202890206175808 0.763689885728219
ENSG00000184224 0.00202872168268931 0.763700088216263
ENSG00000158553 0.00202780325591624 0.763752043347253
ENSG00000183808 0.00202485603320966 0.763918853316811
ENSG00000213983 0.00202310689406498 0.76401791532823
ENSG00000204681 0.00202309850415515 0.764018390600622
ENSG00000064692 0.00202196225756685 0.76408276670373
ENSG00000102580 0.00201893773095952 0.764254222616764
ENSG00000070814 0.00201794725617049 0.764310401499806
ENSG00000125826 0.00200947281069344 0.764791678621102
ENSG00000143156 0.00200870396510458 0.764835397094388
ENSG00000203993 0.00200603861706327 0.76498702584051
ENSG00000164114 0.00200408131054347 0.765098444580853
ENSG00000167967 0.00200085090982405 0.765282462954045
ENSG00000138018 0.00199943653505489 0.765363082987295
ENSG00000196715 0.0019974423595371 0.765476804573844
ENSG00000123136 0.00199739704131018 0.765479389646765
ENSG00000187097 0.00199423723579987 0.765659711997775
ENSG00000062582 0.00199397609348638 0.765674621687471
ENSG00000137204 0.00199293536688028 0.765734051588031
ENSG00000114030 0.00198524747757351 0.766173585548541
ENSG00000063854 0.00198183346006851 0.766369068847693
ENSG00000085788 0.00198099416544036 0.766417154017739
ENSG00000118804 0.00197770069938713 0.766605951349067
ENSG00000011260 0.0019776736984443 0.766607499877904
ENSG00000172809 0.00197734932080385 0.766626104129902
ENSG00000125977 0.00197121898621848 0.76697801322741
ENSG00000114209 0.00197007833430256 0.767043557320399
ENSG00000111850 0.00196729471129515 0.76720359621367
ENSG00000145332 0.00196218557472964 0.767497655804021
ENSG00000197566 0.00196182806087388 0.767518248276448
ENSG00000163348 0.00195986389761006 0.767631418608137
ENSG00000115705 0.00195819076929425 0.767727868724919
ENSG00000160224 0.00195756025593475 0.767764227251821
ENSG00000119725 0.0019531145984506 0.76802076630316
ENSG00000185499 0.00195289432088833 0.768033485765039
ENSG00000081307 0.00195280665307171 0.768038548174016
ENSG00000129197 0.00195198360134133 0.768086081595007
ENSG00000160961 0.00194635058274412 0.768411695366201
ENSG00000121542 0.00194592807548741 0.768436138761399
ENSG00000174132 0.00194392073847297 0.768552308933341
ENSG00000150779 0.00194209568051188 0.768657986540391
ENSG00000162236 0.00194090728375242 0.76872682803829
ENSG00000204315 0.00194007796168719 0.768774882572707
ENSG00000120800 0.00193985644119367 0.768787720318775
ENSG00000133318 0.00193983065819606 0.768789214568818
ENSG00000169519 0.00193881988676427 0.768847802168286
ENSG00000127184 0.00193809272283814 0.768889961189485
ENSG00000100926 0.00193688076499078 0.768960246314386
ENSG00000060566 0.00193619789358712 0.76899985859993
ENSG00000013810 0.00193358901868422 0.769151265017812
ENSG00000171574 0.00193267867401316 0.769204123037518
ENSG00000104442 0.00193084205285884 0.76931080520057
ENSG00000198087 0.00192729900001742 0.769516762710495
ENSG00000213066 0.00192265996004571 0.769786740120293
ENSG00000168389 0.00192166706076634 0.769844569516778
ENSG00000141543 0.00191199164924846 0.770408943016069
ENSG00000167925 0.00190928557385052 0.770567066760495
ENSG00000141034 0.00190804580098606 0.77063955075185
ENSG00000108821 0.00190689606840787 0.77070679326796
ENSG00000116584 0.00190545268737192 0.770791240981713
ENSG00000134686 0.00190373052145095 0.7708920448235
ENSG00000114646 0.00189900343492305 0.771168990027138
ENSG00000185946 0.00189745625957479 0.771259715173349
ENSG00000181873 0.00189080173208691 0.77165038828085
ENSG00000137807 0.00188937849140922 0.771734040174711
ENSG00000159640 0.00188911718096755 0.771749402567102
ENSG00000091164 0.00188390841861771 0.772055864768492
ENSG00000171428 0.0018813566879113 0.7722061653034
ENSG00000077092 0.00188082513578151 0.772237488338359
ENSG00000198435 0.00187990995671556 0.772291428760182
ENSG00000136631 0.00187698794442443 0.772463746485851
ENSG00000175426 0.00187528379541344 0.772564310975339
ENSG00000125870 0.00187363555320171 0.772661623309789
ENSG00000138443 0.00186878860378109 0.772948055851764
ENSG00000120963 0.00186752382339259 0.77302286460236
ENSG00000198042 0.00186736374720835 0.77303233467883
ENSG00000163131 0.00186709967041338 0.77304795837011
ENSG00000104133 0.00186399895759581 0.773231496571192
ENSG00000196466 0.00186015868756194 0.773459039588674
ENSG00000136827 0.00184929140358362 0.774104324114935
ENSG00000137441 0.00184893100615608 0.774125759051123
ENSG00000105849 0.00184866118780826 0.774141808197792
ENSG00000152377 0.00184749878335309 0.774210963990436
ENSG00000130294 0.0018470485349603 0.774237757263485
ENSG00000072401 0.00184403738318128 0.774417034856354
ENSG00000164929 0.00184279001448413 0.774491346825154
ENSG00000128908 0.00183776690753167 0.774790873437219
ENSG00000139546 0.00183696991942827 0.774838438228391
ENSG00000134899 0.00182973719298146 0.775270602224582
ENSG00000160298 0.00182950020994932 0.775284777820574
ENSG00000116473 0.00182896068145181 0.77531705445043
ENSG00000155761 0.00182794352310109 0.775377918670704
ENSG00000140265 0.00181971014858652 0.775871257060063
ENSG00000166171 0.00181687061142715 0.776041679316378
ENSG00000114019 0.00181435885130379 0.776192548905903
ENSG00000110696 0.00181375275426269 0.776228971157989
ENSG00000066651 0.00181346639319697 0.776246181765332
ENSG00000167863 0.00181287918503215 0.776281478188888
ENSG00000120675 0.00181269450994225 0.776292580075064
ENSG00000119699 0.00180990424296425 0.776460393387751
ENSG00000053770 0.00180770695212292 0.776592641866024
ENSG00000150756 0.00180606459118624 0.776691547331614
ENSG00000058262 0.00180494137190968 0.776759217211516
ENSG00000147677 0.00180454368677683 0.776783181735136
ENSG00000213928 0.00180378228554647 0.776829071748488
ENSG00000189241 0.00180322617526715 0.77686259537513
ENSG00000122970 0.00179903369985811 0.777115507087629
ENSG00000107874 0.00179876431080373 0.777131768875334
ENSG00000055483 0.00179575608225389 0.777313451105438
ENSG00000065361 0.0017953089738672 0.777340468247155
ENSG00000121577 0.00179423829902915 0.777405179987806
ENSG00000174109 0.00179109038597132 0.77759556086993
ENSG00000082196 0.0017910169107659 0.777600006687419
ENSG00000183684 0.0017869996028796 0.777843234518944
ENSG00000140563 0.00178536146940148 0.777942499787838
ENSG00000006652 0.00178521116886882 0.777951609940351
ENSG00000132549 0.00178376634974371 0.778039205705272
ENSG00000083812 0.00178351859109125 0.778054230528494
ENSG00000091129 0.00178344678859698 0.778058585055809
ENSG00000119048 0.00178268318503543 0.778104900326485
ENSG00000142459 0.0017732583987098 0.778677428811376
ENSG00000176444 0.00176978041686587 0.77888911974082
ENSG00000047849 0.00176972627692049 0.778892416792868
ENSG00000166523 0.0017692850572011 0.778919288522039
ENSG00000153815 0.00176733944823726 0.779037825523893
ENSG00000154640 0.00176041917425362 0.779460015950945
ENSG00000138735 0.00175720261827732 0.779656554752035
ENSG00000150456 0.00175506445677695 0.779787308310294
ENSG00000172239 0.00175420383463397 0.779839961539826
ENSG00000149927 0.00175262494254582 0.779936594964131
ENSG00000166902 0.00175094840757725 0.780039255715296
ENSG00000213930 0.001739774670316 0.78072482105992
ENSG00000127990 0.00173462385507686 0.78104164656974
ENSG00000164610 0.00173148998492686 0.781234657649309
ENSG00000143093 0.00173077495658733 0.781278721628698
ENSG00000163554 0.00173073597272163 0.781281124310074
ENSG00000131355 0.00172932602721607 0.781368042626619
ENSG00000144381 0.00172500844664441 0.781634443744226
ENSG00000134982 0.00172436674063863 0.781674068516339
ENSG00000197070 0.00172428544737254 0.781679088868065
ENSG00000171217 0.00171995930558834 0.781946437963444
ENSG00000103197 0.00171474301283197 0.782269277747012
ENSG00000178038 0.00171347980486076 0.782347537803545
ENSG00000090989 0.00170925144070883 0.782609725051161
ENSG00000124802 0.00170401452065182 0.782934932717168
ENSG00000066777 0.00170369483594195 0.782954802189745
ENSG00000213865 0.00170204199918817 0.78305756344569
ENSG00000172366 0.00170157915072365 0.783086349562782
ENSG00000124787 0.00170110564670088 0.783115802733777
ENSG00000091127 0.00169702558396931 0.783369775640615
ENSG00000133422 0.00169429162155831 0.783540140797082
ENSG00000172687 0.00169314052265662 0.783611914924216
ENSG00000113532 0.00168683322195879 0.784005657634974
ENSG00000168172 0.00168511657022249 0.78411295885059
ENSG00000171314 0.00168221496858052 0.784294460037354
ENSG00000114120 0.00168196042683241 0.784310390157264
ENSG00000213139 0.00167270500902935 0.784890507255251
ENSG00000154174 0.0016714605581213 0.784968638870855
ENSG00000082068 0.00167000288953541 0.785060196807681
ENSG00000051341 0.00166534818531664 0.785352851544078
ENSG00000165669 0.00166357795597178 0.785464266027775
ENSG00000008226 0.00166077405820162 0.785640867485499
ENSG00000197045 0.00166045230671455 0.785661142982682
ENSG00000206203 0.00165553973093782 0.785970975726783
ENSG00000121851 0.00165539568233155 0.785980068199753
ENSG00000007944 0.0016550473494206 0.786002057026902
ENSG00000196419 0.00165324969985176 0.786115574692966
ENSG00000197381 0.00165068578751972 0.786277594635214
ENSG00000006194 0.00164479092286566 0.786650617540507
ENSG00000105011 0.00164384687807738 0.78671042249524
ENSG00000150773 0.00164266336610695 0.786785423606954
ENSG00000146083 0.00164062383060185 0.786914740261661
ENSG00000090612 0.00163276996968107 0.787413519395701
ENSG00000185049 0.00162892918796686 0.787657905389356
ENSG00000189332 0.00162890894179314 0.78765919445437
ENSG00000106526 0.00162855996018543 0.787681415308108
ENSG00000116957 0.00162448306243072 0.787941194309237
ENSG00000203827 0.00162424189696238 0.787956572239243
ENSG00000116874 0.0016232074363239 0.788022548542616
ENSG00000108039 0.00162260712537895 0.788060845762684
ENSG00000188687 0.00162031984770055 0.788206833600922
ENSG00000104738 0.00161643312936927 0.788455160397324
ENSG00000183019 0.00161210952898077 0.78873177556567
ENSG00000161544 0.00160998315615724 0.788867962107265
ENSG00000164068 0.00160829166574065 0.78897636468624
ENSG00000177548 0.00160710971452358 0.789052148598361
ENSG00000162959 0.00160702354511176 0.789057674742098
ENSG00000196510 0.00160565261287308 0.789145615524656
ENSG00000100554 0.00160269544929775 0.789335444585084
ENSG00000156603 0.00160207282981742 0.789375436221013
ENSG00000166710 0.00160164356625839 0.789403013200102
ENSG00000132952 0.00160082765600833 0.78945544023501
ENSG00000100412 0.00159774555952424 0.789653612048541
ENSG00000183569 0.00159766341982496 0.789658896238583
ENSG00000212993 0.00159531747516623 0.789809876277503
ENSG00000114353 0.00158984361199478 0.790162624529512
ENSG00000156030 0.00158873469009815 0.790234164994143
ENSG00000136874 0.00158746051852609 0.790316399240863
ENSG00000171490 0.00158647436167826 0.790380069402875
ENSG00000107758 0.0015836551577069 0.790562204983792
ENSG00000103502 0.00158038278375264 0.790773835059017
ENSG00000170442 0.00157848284147754 0.790896814998904
ENSG00000197822 0.00157438997177441 0.791162008109371
ENSG00000110090 0.00157320863707025 0.791238619863938
ENSG00000120129 0.00156923930083841 0.791496263920598
ENSG00000066379 0.00156719944483948 0.791628803449675
ENSG00000144635 0.00156706365489034 0.791637629661954
ENSG00000179921 0.00156625045910884 0.791690495127172
ENSG00000078967 0.0015631684842703 0.791890985908838
ENSG00000163795 0.00156222349484658 0.791952502272441
ENSG00000179256 0.00156207482243142 0.791962182269199
ENSG00000067533 0.00156176425604161 0.791982404699046
ENSG00000144591 0.00155477837922807 0.79243785605587
ENSG00000043462 0.00155029073469103 0.792731008763539
ENSG00000198176 0.00154976969656623 0.79276507458151
ENSG00000011485 0.00154643513524572 0.792983235200982
ENSG00000162994 0.00154554039921028 0.793041815166409
ENSG00000198890 0.00154519506509822 0.793064429644185
ENSG00000166479 0.00154445181211008 0.793113111299234
ENSG00000196233 0.00154414677903463 0.793133094000301
ENSG00000080839 0.00154268992094141 0.793228561745761
ENSG00000198130 0.00154031981269136 0.793383977447067
ENSG00000184432 0.00154022158477515 0.793390421321558
ENSG00000140743 0.00154016011278264 0.793394454072825
ENSG00000143669 0.00153908414399894 0.793465054826995
ENSG00000188089 0.0015357121031003 0.793686485235143
ENSG00000170476 0.00153459523773177 0.793759883099945
ENSG00000112664 0.00153291108759391 0.79387061549804
ENSG00000165533 0.00153096954989002 0.793998351553318
ENSG00000163050 0.00152883773606782 0.794138705581038
ENSG00000116127 0.00152840252319752 0.79416737187599
ENSG00000087303 0.00152773259563694 0.794211506695837
ENSG00000143569 0.00152376005409297 0.794473429838736
ENSG00000144567 0.00152359639708308 0.794484228099662
ENSG00000132485 0.00152237939099417 0.794564546828411
ENSG00000135372 0.00152184297600985 0.794599959460254
ENSG00000136152 0.00152148931502265 0.794623310816978
ENSG00000172602 0.00151958525532411 0.794749080873064
ENSG00000170298 0.00151851346507123 0.794819913441525
ENSG00000102882 0.00151744535525255 0.794890529277132
ENSG00000121270 0.00151612883735496 0.794977604529951
ENSG00000168301 0.00151505471192942 0.79504867764341
ENSG00000162931 0.00151435628864408 0.795094905563793
ENSG00000166261 0.00151368840966777 0.795139122410264
ENSG00000153767 0.0015076673695214 0.79553821459241
ENSG00000072571 0.00150735799096437 0.795558744014839
ENSG00000141367 0.00150411643884848 0.795773978617536
ENSG00000183530 0.00150374569981043 0.795798610911282
ENSG00000136381 0.00150293901373594 0.795852219160442
ENSG00000139344 0.00150072119282785 0.795999683241804
ENSG00000142197 0.00149645381505315 0.796283750136147
ENSG00000113231 0.00149581313461462 0.796326435571572
ENSG00000128564 0.00149412874625917 0.796438704651464
ENSG00000119906 0.00148671345388648 0.796933756825562
